t                        x
   1.2360247204944099e-03   3.8452076745523622e-12
   1.2366247324946498e-03   3.8619984828612493e-12
   1.2372247444948899e-03   3.8788599759741787e-12
   1.2378247564951298e-03   3.8957924396841451e-12
   1.2384247684953699e-03   3.9127961608883564e-12
   1.2390247804956098e-03   3.9298714275922828e-12
   1.2396247924958499e-03   3.9470185289137181e-12
   1.2402248044960898e-03   3.9642377550868574e-12
   1.2408248164963299e-03   3.9815293974663946e-12
   1.2414248284965698e-03   3.9988937485316206e-12
   1.2420248404968099e-03   4.0163311018905491e-12
   1.2426248524970498e-03   4.0338417522840475e-12
   1.2432248644972900e-03   4.0514259955899867e-12
   1.2438248764975299e-03   4.0690841288274049e-12
   1.2444248884977698e-03   4.0868164501606820e-12
   1.2450249004980099e-03   4.1046232589037339e-12
   1.2456249124982498e-03   4.1225048555242177e-12
   1.2462249244984899e-03   4.1404615416477493e-12
   1.2468249364987298e-03   4.1584936200621442e-12
   1.2474249484989699e-03   4.1766013947216618e-12
   1.2480249604992098e-03   4.1947851707512694e-12
   1.2486249724994499e-03   4.2130452544509250e-12
   1.2492249844996898e-03   4.2313819532998682e-12
   1.2498249964999300e-03   4.2497955759609292e-12
   1.2504250085001699e-03   4.2682864322848485e-12
   1.2510250205004100e-03   4.2868548333146216e-12
   1.2516250325006499e-03   4.3055010912898439e-12
   1.2522250445008900e-03   4.3242255196510841e-12
   1.2528250565011299e-03   4.3430284330442650e-12
   1.2534250685013700e-03   4.3619101473250595e-12
   1.2540250805016099e-03   4.3808709795633057e-12
   1.2546250925018500e-03   4.3999112480474348e-12
   1.2552251045020899e-03   4.4190312722889131e-12
   1.2558251165023300e-03   4.4382313730266990e-12
   1.2564251285025699e-03   4.4575118722317196e-12
   1.2570251405028101e-03   4.4768730931113593e-12
   1.2576251525030500e-03   4.4963153601139597e-12
   1.2582251645032901e-03   4.5158389989333446e-12
   1.2588251765035300e-03   4.5354443365133541e-12
   1.2594251885037701e-03   4.5551317010523918e-12
   1.2600252005040100e-03   4.5749014220079947e-12
   1.2606252125042499e-03   4.5947538301014132e-12
   1.2612252245044900e-03   4.6146892573222100e-12
   1.2618252365047299e-03   4.6347080369328718e-12
   1.2624252485049700e-03   4.6548105034734400e-12
   1.2630252605052099e-03   4.6749969927661545e-12
   1.2636252725054501e-03   4.6952678419201135e-12
   1.2642252845056900e-03   4.7156233893359516e-12
   1.2648252965059301e-03   4.7360639747105318e-12
   1.2654253085061700e-03   4.7565899390416542e-12
   1.2660253205064101e-03   4.7772016246327807e-12
   1.2666253325066500e-03   4.7978993750977758e-12
   1.2672253445068901e-03   4.8186835353656638e-12
   1.2678253565071300e-03   4.8395544516853999e-12
   1.2684253685073701e-03   4.8605124716306624e-12
   1.2690253805076100e-03   4.8815579441046576e-12
   1.2696253925078501e-03   4.9026912193449409e-12
   1.2702254045080900e-03   4.9239126489282567e-12
   1.2708254165083302e-03   4.9452225857753915e-12
   1.2714254285085701e-03   4.9666213841560498e-12
   1.2720254405088102e-03   4.9881093996937351e-12
   1.2726254525090501e-03   5.0096869893706622e-12
   1.2732254645092902e-03   5.0313545115326734e-12
   1.2738254765095301e-03   5.0531123258941780e-12
   1.2744254885097702e-03   5.0749607935431106e-12
   1.2750255005100101e-03   5.0969002769458975e-12
   1.2756255125102500e-03   5.1189311399524497e-12
   1.2762255245104901e-03   5.1410537478011644e-12
   1.2768255365107300e-03   5.1632684671239542e-12
   1.2774255485109702e-03   5.1855756659512804e-12
   1.2780255605112101e-03   5.2079757137172130e-12
   1.2786255725114502e-03   5.2304689812645024e-12
   1.2792255845116901e-03   5.2530558408496750e-12
   1.2798255965119302e-03   5.2757366661481371e-12
   1.2804256085121701e-03   5.2985118322593032e-12
   1.2810256205124102e-03   5.3213817157117394e-12
   1.2816256325126501e-03   5.3443466944683214e-12
   1.2822256445128902e-03   5.3674071479314184e-12
   1.2828256565131301e-03   5.3905634569480796e-12
   1.2834256685133702e-03   5.4138160038152572e-12
   1.2840256805136101e-03   5.4371651722850313e-12
   1.2846256925138503e-03   5.4606113475698602e-12
   1.2852257045140902e-03   5.4841549163478469e-12
   1.2858257165143303e-03   5.5077962667680244e-12
   1.2864257285145702e-03   5.5315357884556546e-12
   1.2870257405148103e-03   5.5553738725175532e-12
   1.2876257525150502e-03   5.5793109115474217e-12
   1.2882257645152903e-03   5.6033472996312103e-12
   1.2888257765155302e-03   5.6274834323524867e-12
   1.2894257885157703e-03   5.6517197067978312e-12
   1.2900258005160102e-03   5.6760565215622454e-12
   1.2906258125162501e-03   5.7004942767545823e-12
   1.2912258245164903e-03   5.7250333740029960e-12
   1.2918258365167302e-03   5.7496742164604003e-12
   1.2924258485169703e-03   5.7744172088099610e-12
   1.2930258605172102e-03   5.7992627572705893e-12
   1.2936258725174503e-03   5.8242112696024747e-12
   1.2942258845176902e-03   5.8492631551126118e-12
   1.2948258965179303e-03   5.8744188246603677e-12
   1.2954259085181702e-03   5.8996786906630557e-12
   1.2960259205184103e-03   5.9250431671015324e-12
   1.2966259325186502e-03   5.9505126695258106e-12
   1.2972259445188903e-03   5.9760876150606956e-12
   1.2978259565191302e-03   6.0017684224114345e-12
   1.2984259685193704e-03   6.0275555118693891e-12
   1.2990259805196103e-03   6.0534493053177295e-12
   1.2996259925198504e-03   6.0794502262371407e-12
   1.3002260045200903e-03   6.1055586997115520e-12
   1.3008260165203304e-03   6.1317751524338872e-12
   1.3014260285205703e-03   6.1581000127118295e-12
   1.3020260405208104e-03   6.1845337104736105e-12
   1.3026260525210503e-03   6.2110766772738176e-12
   1.3032260645212904e-03   6.2377293462992169e-12
   1.3038260765215303e-03   6.2644921523746018e-12
   1.3044260885217704e-03   6.2913655319686573e-12
   1.3050261005220103e-03   6.3183499231998437e-12
   1.3056261125222505e-03   6.3454457658423010e-12
   1.3062261245224904e-03   6.3726535013317777e-12
   1.3068261365227303e-03   6.3999735727715684e-12
   1.3074261485229704e-03   6.4274064249384836e-12
   1.3080261605232103e-03   6.4549525042888316e-12
   1.3086261725234504e-03   6.4826122589644233e-12
   1.3092261845236903e-03   6.5103861387985951e-12
   1.3098261965239304e-03   6.5382745953222565e-12
   1.3104262085241703e-03   6.5662780817699522e-12
   1.3110262205244104e-03   6.5943970530859477e-12
   1.3116262325246503e-03   6.6226319659303373e-12
   1.3122262445248905e-03   6.6509832786851662e-12
   1.3128262565251304e-03   6.6794514514605810e-12
   1.3134262685253705e-03   6.7080369461009933e-12
   1.3140262805256104e-03   6.7367402261912689e-12
   1.3146262925258505e-03   6.7655617570629349e-12
   1.3152263045260904e-03   6.7945020058004119e-12
   1.3158263165263305e-03   6.8235614412472599e-12
   1.3164263285265704e-03   6.8527405340124523e-12
   1.3170263405268105e-03   6.8820397564766645e-12
   1.3176263525270504e-03   6.9114595827985888e-12
   1.3182263645272905e-03   6.9410004889212686e-12
   1.3188263765275304e-03   6.9706629525784514e-12
   1.3194263885277706e-03   7.0004474533009651e-12
   1.3200264005280105e-03   7.0303544724231191e-12
   1.3206264125282506e-03   7.0603844930891144e-12
   1.3212264245284905e-03   7.0905380002594959e-12
   1.3218264365287304e-03   7.1208154807176026e-12
   1.3224264485289705e-03   7.1512174230760571e-12
   1.3230264605292104e-03   7.1817443177832693e-12
   1.3236264725294505e-03   7.2123966571299608e-12
   1.3242264845296904e-03   7.2431749352557146e-12
   1.3248264965299305e-03   7.2740796481555438e-12
   1.3254265085301704e-03   7.3051112936864863e-12
   1.3260265205304106e-03   7.3362703715742158e-12
   1.3266265325306505e-03   7.3675573834196750e-12
   1.3272265445308906e-03   7.3989728327057391e-12
   1.3278265565311305e-03   7.4305172248038913e-12
   1.3284265685313706e-03   7.4621910669809298e-12
   1.3290265805316105e-03   7.4939948684056835e-12
   1.3296265925318506e-03   7.5259291401557667e-12
   1.3302266045320905e-03   7.5579943952243470e-12
   1.3308266165323306e-03   7.5901911485269289e-12
   1.3314266285325705e-03   7.6225199169081817e-12
   1.3320266405328106e-03   7.6549812191487631e-12
   1.3326266525330505e-03   7.6875755759721861e-12
   1.3332266645332907e-03   7.7203035100516962e-12
   1.3338266765335306e-03   7.7531655460171860e-12
   1.3344266885337707e-03   7.7861622104621070e-12
   1.3350267005340106e-03   7.8192940319504358e-12
   1.3356267125342507e-03   7.8525615410236374e-12
   1.3362267245344906e-03   7.8859652702076720e-12
   1.3368267365347305e-03   7.9195057540200017e-12
   1.3374267485349706e-03   7.9531835289766472e-12
   1.3380267605352105e-03   7.9869991335992470e-12
   1.3386267725354506e-03   8.0209531084221456e-12
   1.3392267845356905e-03   8.0550459959995144e-12
   1.3398267965359307e-03   8.0892783409124838e-12
   1.3404268085361706e-03   8.1236506897763005e-12
   1.3410268205364107e-03   8.1581635912475217e-12
   1.3416268325366506e-03   8.1928175960312125e-12
   1.3422268445368907e-03   8.2276132568881840e-12
   1.3428268565371306e-03   8.2625511286422451e-12
   1.3434268685373707e-03   8.2976317681874878e-12
   1.3440268805376106e-03   8.3328557344955844e-12
   1.3446268925378507e-03   8.3682235886231159e-12
   1.3452269045380906e-03   8.4037358937189312e-12
   1.3458269165383307e-03   8.4393932150315139e-12
   1.3464269285385706e-03   8.4751961199163897e-12
   1.3470269405388108e-03   8.5111451778435458e-12
   1.3476269525390507e-03   8.5472409604048844e-12
   1.3482269645392908e-03   8.5834840413216936e-12
   1.3488269765395307e-03   8.6198749964521502e-12
   1.3494269885397708e-03   8.6564144037988387e-12
   1.3500270005400107e-03   8.6931028435162973e-12
   1.3506270125402508e-03   8.7299408979186003e-12
   1.3512270245404907e-03   8.7669291514869432e-12
   1.3518270365407306e-03   8.8040681908772793e-12
   1.3524270485409707e-03   8.8413586049279521e-12
   1.3530270605412106e-03   8.8788009846673788e-12
   1.3536270725414508e-03   8.9163959233217502e-12
   1.3542270845416907e-03   8.9541440163227453e-12
   1.3548270965419308e-03   8.9920458613152826e-12
   1.3554271085421707e-03   9.0301020581653010e-12
   1.3560271205424108e-03   9.0683132089675518e-12
   1.3566271325426507e-03   9.1066799180534310e-12
   1.3572271445428908e-03   9.1452027919988211e-12
   1.3578271565431307e-03   9.1838824396319789e-12
   1.3584271685433708e-03   9.2227194720414272e-12
   1.3590271805436107e-03   9.2617145025838940e-12
   1.3596271925438508e-03   9.3008681468922613e-12
   1.3602272045440907e-03   9.3401810228835426e-12
   1.3608272165443309e-03   9.3796537507668979e-12
   1.3614272285445708e-03   9.4192869530516601e-12
   1.3620272405448109e-03   9.4590812545553968e-12
   1.3626272525450508e-03   9.4990372824119991e-12
   1.3632272645452909e-03   9.5391556660797859e-12
   1.3638272765455308e-03   9.5794370373496512e-12
   1.3644272885457709e-03   9.6198820303532241e-12
   1.3650273005460108e-03   9.6604912815710603e-12
   1.3656273125462509e-03   9.7012654298408666e-12
   1.3662273245464908e-03   9.7422051163657441e-12
   1.3668273365467310e-03   9.7833109847224547e-12
   1.3674273485469709e-03   9.8245836808697304e-12
   1.3680273605472108e-03   9.8660238531565949e-12
   1.3686273725474509e-03   9.9076321523307182e-12
   1.3692273845476908e-03   9.9494092315467994e-12
   1.3698273965479309e-03   9.9913557463749697e-12
   1.3704274085481708e-03   1.0033472354809237e-11
   1.3710274205484109e-03   1.0075759717275945e-11
   1.3716274325486508e-03   1.0118218496642264e-11
   1.3722274445488909e-03   1.0160849358224710e-11
   1.3728274565491308e-03   1.0203652969797694e-11
   1.3734274685493709e-03   1.0246630001602090e-11
   1.3740274805496108e-03   1.0289781126353849e-11
   1.3746274925498510e-03   1.0333107019252614e-11
   1.3752275045500909e-03   1.0376608357990391e-11
   1.3758275165503310e-03   1.0420285822760233e-11
   1.3764275285505709e-03   1.0464140096264949e-11
   1.3770275405508110e-03   1.0508171863725856e-11
   1.3776275525510509e-03   1.0552381812891544e-11
   1.3782275645512910e-03   1.0596770634046679e-11
   1.3788275765515309e-03   1.0641339020020835e-11
   1.3794275885517710e-03   1.0686087666197344e-11
   1.3800276005520109e-03   1.0731017270522187e-11
   1.3806276125522510e-03   1.0776128533512914e-11
   1.3812276245524909e-03   1.0821422158267578e-11
   1.3818276365527311e-03   1.0866898850473716e-11
   1.3824276485529710e-03   1.0912559318417346e-11
   1.3830276605532109e-03   1.0958404272992005e-11
   1.3836276725534510e-03   1.1004434427707806e-11
   1.3842276845536909e-03   1.1050650498700524e-11
   1.3848276965539310e-03   1.1097053204740723e-11
   1.3854277085541709e-03   1.1143643267242906e-11
   1.3860277205544110e-03   1.1190421410274683e-11
   1.3866277325546509e-03   1.1237388360565993e-11
   1.3872277445548910e-03   1.1284544847518334e-11
   1.3878277565551309e-03   1.1331891603214032e-11
   1.3884277685553711e-03   1.1379429362425547e-11
   1.3890277805556110e-03   1.1427158862624790e-11
   1.3896277925558511e-03   1.1475080843992489e-11
   1.3902278045560910e-03   1.1523196049427576e-11
   1.3908278165563311e-03   1.1571505224556611e-11
   1.3914278285565710e-03   1.1620009117743218e-11
   1.3920278405568111e-03   1.1668708480097585e-11
   1.3926278525570510e-03   1.1717604065485954e-11
   1.3932278645572911e-03   1.1766696630540185e-11
   1.3938278765575310e-03   1.1815986934667307e-11
   1.3944278885577711e-03   1.1865475740059132e-11
   1.3950279005580110e-03   1.1915163811701892e-11
   1.3956279125582512e-03   1.1965051917385899e-11
   1.3962279245584911e-03   1.2015140827715241e-11
   1.3968279365587312e-03   1.2065431316117515e-11
   1.3974279485589711e-03   1.2115924158853583e-11
   1.3980279605592110e-03   1.2166620135027356e-11
   1.3986279725594511e-03   1.2217520026595634e-11
   1.3992279845596910e-03   1.2268624618377944e-11
   1.3998279965599311e-03   1.2319934698066428e-11
   1.4004280085601710e-03   1.2371451056235766e-11
   1.4010280205604111e-03   1.2423174486353119e-11
   1.4016280325606510e-03   1.2475105784788117e-11
   1.4022280445608912e-03   1.2527245750822869e-11
   1.4028280565611311e-03   1.2579595186662004e-11
   1.4034280685613712e-03   1.2632154897442759e-11
   1.4040280805616111e-03   1.2684925691245082e-11
   1.4046280925618512e-03   1.2737908379101775e-11
   1.4052281045620911e-03   1.2791103775008676e-11
   1.4058281165623312e-03   1.2844512695934857e-11
   1.4064281285625711e-03   1.2898135961832872e-11
   1.4070281405628112e-03   1.2951974395649032e-11
   1.4076281525630511e-03   1.3006028823333704e-11
   1.4082281645632912e-03   1.3060300073851656e-11
   1.4088281765635311e-03   1.3114788979192432e-11
   1.4094281885637713e-03   1.3169496374380759e-11
   1.4100282005640112e-03   1.3224423097486972e-11
   1.4106282125642513e-03   1.3279569989637507e-11
   1.4112282245644912e-03   1.3334937895025395e-11
   1.4118282365647313e-03   1.3390527660920813e-11
   1.4124282485649712e-03   1.3446340137681641e-11
   1.4130282605652113e-03   1.3502376178764085e-11
   1.4136282725654512e-03   1.3558636640733313e-11
   1.4142282845656911e-03   1.3615122383274133e-11
   1.4148282965659312e-03   1.3671834269201696e-11
   1.4154283085661711e-03   1.3728773164472254e-11
   1.4160283205664113e-03   1.3785939938193918e-11
   1.4166283325666512e-03   1.3843335462637499e-11
   1.4172283445668913e-03   1.3900960613247327e-11
   1.4178283565671312e-03   1.3958816268652148e-11
   1.4184283685673713e-03   1.4016903310676047e-11
   1.4190283805676112e-03   1.4075222624349381e-11
   1.4196283925678513e-03   1.4133775097919782e-11
   1.4202284045680912e-03   1.4192561622863174e-11
   1.4208284165683313e-03   1.4251583093894829e-11
   1.4214284285685712e-03   1.4310840408980455e-11
   1.4220284405688113e-03   1.4370334469347335e-11
   1.4226284525690512e-03   1.4430066179495479e-11
   1.4232284645692914e-03   1.4490036447208829e-11
   1.4238284765695313e-03   1.4550246183566489e-11
   1.4244284885697714e-03   1.4610696302954001e-11
   1.4250285005700113e-03   1.4671387723074642e-11
   1.4256285125702514e-03   1.4732321364960777e-11
   1.4262285245704913e-03   1.4793498152985227e-11
   1.4268285365707314e-03   1.4854919014872690e-11
   1.4274285485709713e-03   1.4916584881711187e-11
   1.4280285605712114e-03   1.4978496687963554e-11
   1.4286285725714513e-03   1.5040655371478965e-11
   1.4292285845716912e-03   1.5103061873504486e-11
   1.4298285965719314e-03   1.5165717138696670e-11
   1.4304286085721713e-03   1.5228622115133203e-11
   1.4310286205724114e-03   1.5291777754324571e-11
   1.4316286325726513e-03   1.5355185011225757e-11
   1.4322286445728914e-03   1.5418844844248000e-11
   1.4328286565731313e-03   1.5482758215270565e-11
   1.4334286685733714e-03   1.5546926089652568e-11
   1.4340286805736113e-03   1.5611349436244836e-11
   1.4346286925738514e-03   1.5676029227401799e-11
   1.4352287045740913e-03   1.5740966438993415e-11
   1.4358287165743314e-03   1.5806162050417149e-11
   1.4364287285745713e-03   1.5871617044609979e-11
   1.4370287405748115e-03   1.5937332408060445e-11
   1.4376287525750514e-03   1.6003309130820724e-11
   1.4382287645752915e-03   1.6069548206518755e-11
   1.4388287765755314e-03   1.6136050632370408e-11
   1.4394287885757715e-03   1.6202817409191674e-11
   1.4400288005760114e-03   1.6269849541410907e-11
   1.4406288125762515e-03   1.6337148037081098e-11
   1.4412288245764914e-03   1.6404713907892188e-11
   1.4418288365767315e-03   1.6472548169183435e-11
   1.4424288485769714e-03   1.6540651839955787e-11
   1.4430288605772116e-03   1.6609025942884330e-11
   1.4436288725774515e-03   1.6677671504330753e-11
   1.4442288845776914e-03   1.6746589554355863e-11
   1.4448288965779315e-03   1.6815781126732123e-11
   1.4454289085781714e-03   1.6885247258956257e-11
   1.4460289205784115e-03   1.6954988992261882e-11
   1.4466289325786514e-03   1.7025007371632153e-11
   1.4472289445788915e-03   1.7095303445812494e-11
   1.4478289565791314e-03   1.7165878267323350e-11
   1.4484289685793715e-03   1.7236732892472961e-11
   1.4490289805796114e-03   1.7307868381370196e-11
   1.4496289925798515e-03   1.7379285797937432e-11
   1.4502290045800914e-03   1.7450986209923456e-11
   1.4508290165803316e-03   1.7522970688916420e-11
   1.4514290285805715e-03   1.7595240310356829e-11
   1.4520290405808116e-03   1.7667796153550584e-11
   1.4526290525810515e-03   1.7740639301682042e-11
   1.4532290645812916e-03   1.7813770841827141e-11
   1.4538290765815315e-03   1.7887191864966555e-11
   1.4544290885817716e-03   1.7960903465998880e-11
   1.4550291005820115e-03   1.8034906743753900e-11
   1.4556291125822516e-03   1.8109202801005827e-11
   1.4562291245824915e-03   1.8183792744486669e-11
   1.4568291365827316e-03   1.8258677684899556e-11
   1.4574291485829716e-03   1.8333858736932161e-11
   1.4580291605832117e-03   1.8409337019270157e-11
   1.4586291725834516e-03   1.8485113654610692e-11
   1.4592291845836915e-03   1.8561189769675927e-11
   1.4598291965839316e-03   1.8637566495226609e-11
   1.4604292085841715e-03   1.8714244966075695e-11
   1.4610292205844116e-03   1.8791226321102005e-11
   1.4616292325846515e-03   1.8868511703263931e-11
   1.4622292445848916e-03   1.8946102259613167e-11
   1.4628292565851315e-03   1.9023999141308522e-11
   1.4634292685853716e-03   1.9102203503629726e-11
   1.4640292805856115e-03   1.9180716505991332e-11
   1.4646292925858517e-03   1.9259539311956604e-11
   1.4652293045860916e-03   1.9338673089251513e-11
   1.4658293165863317e-03   1.9418119009778702e-11
   1.4664293285865716e-03   1.9497878249631577e-11
   1.4670293405868117e-03   1.9577951989108366e-11
   1.4676293525870516e-03   1.9658341412726282e-11
   1.4682293645872917e-03   1.9739047709235685e-11
   1.4688293765875316e-03   1.9820072071634318e-11
   1.4694293885877717e-03   1.9901415697181573e-11
   1.4700294005880116e-03   1.9983079787412801e-11
   1.4706294125882517e-03   2.0065065548153682e-11
   1.4712294245884916e-03   2.0147374189534630e-11
   1.4718294365887318e-03   2.0230006926005213e-11
   1.4724294485889717e-03   2.0312964976348688e-11
   1.4730294605892118e-03   2.0396249563696508e-11
   1.4736294725894517e-03   2.0479861915542922e-11
   1.4742294845896918e-03   2.0563803263759598e-11
   1.4748294965899317e-03   2.0648074844610298e-11
   1.4754295085901716e-03   2.0732677898765598e-11
   1.4760295205904117e-03   2.0817613671317665e-11
   1.4766295325906516e-03   2.0902883411795050e-11
   1.4772295445908917e-03   2.0988488374177563e-11
   1.4778295565911316e-03   2.1074429816911167e-11
   1.4784295685913718e-03   2.1160709002922936e-11
   1.4790295805916117e-03   2.1247327199636040e-11
   1.4796295925918518e-03   2.1334285678984806e-11
   1.4802296045920917e-03   2.1421585717429791e-11
   1.4808296165923318e-03   2.1509228595972938e-11
   1.4814296285925717e-03   2.1597215600172742e-11
   1.4820296405928118e-03   2.1685548020159490e-11
   1.4826296525930517e-03   2.1774227150650534e-11
   1.4832296645932918e-03   2.1863254290965628e-11
   1.4838296765935317e-03   2.1952630745042291e-11
   1.4844296885937718e-03   2.2042357821451223e-11
   1.4850297005940117e-03   2.2132436833411789e-11
   1.4856297125942519e-03   2.2222869098807529e-11
   1.4862297245944918e-03   2.2313655940201717e-11
   1.4868297365947319e-03   2.2404798684852978e-11
   1.4874297485949718e-03   2.2496298664730943e-11
   1.4880297605952119e-03   2.2588157216531973e-11
   1.4886297725954518e-03   2.2680375681694900e-11
   1.4892297845956919e-03   2.2772955406416846e-11
   1.4898297965959318e-03   2.2865897741669069e-11
   1.4904298085961717e-03   2.2959204043212875e-11
   1.4910298205964118e-03   2.3052875671615562e-11
   1.4916298325966517e-03   2.3146913992266441e-11
   1.4922298445968919e-03   2.3241320375392861e-11
   1.4928298565971318e-03   2.3336096196076336e-11
   1.4934298685973719e-03   2.3431242834268681e-11
   1.4940298805976118e-03   2.3526761674808214e-11
   1.4946298925978519e-03   2.3622654107436020e-11
   1.4952299045980918e-03   2.3718921526812233e-11
   1.4958299165983319e-03   2.3815565332532403e-11
   1.4964299285985718e-03   2.3912586929143888e-11
   1.4970299405988119e-03   2.4009987726162313e-11
   1.4976299525990518e-03   2.4107769138088064e-11
   1.4982299645992919e-03   2.4205932584422859e-11
   1.4988299765995318e-03   2.4304479489686318e-11
   1.4994299885997720e-03   2.4403411283432660e-11
   1.5000300006000119e-03   2.4502729400267388e-11
   1.5006300126002520e-03   2.4602435279864031e-11
   1.5012300246004919e-03   2.4702530366980998e-11
   1.5018300366007320e-03   2.4803016111478401e-11
   1.5024300486009719e-03   2.4903893968334972e-11
   1.5030300606012120e-03   2.5005165397665050e-11
   1.5036300726014519e-03   2.5106831864735579e-11
   1.5042300846016920e-03   2.5208894839983172e-11
   1.5048300966019319e-03   2.5311355799031257e-11
   1.5054301086021718e-03   2.5414216222707226e-11
   1.5060301206024120e-03   2.5517477597059681e-11
   1.5066301326026519e-03   2.5621141413375696e-11
   1.5072301446028920e-03   2.5725209168198161e-11
   1.5078301566031319e-03   2.5829682363343162e-11
   1.5084301686033720e-03   2.5934562505917429e-11
   1.5090301806036119e-03   2.6039851108335812e-11
   1.5096301926038520e-03   2.6145549688338842e-11
   1.5102302046040919e-03   2.6251659769010316e-11
   1.5108302166043320e-03   2.6358182878794968e-11
   1.5114302286045719e-03   2.6465120551516157e-11
   1.5120302406048120e-03   2.6572474326393642e-11
   1.5126302526050519e-03   2.6680245748061392e-11
   1.5132302646052921e-03   2.6788436366585455e-11
   1.5138302766055320e-03   2.6897047737481877e-11
   1.5144302886057721e-03   2.7006081421734706e-11
   1.5150303006060120e-03   2.7115538985813994e-11
   1.5156303126062521e-03   2.7225422001693904e-11
   1.5162303246064920e-03   2.7335732046870843e-11
   1.5168303366067321e-03   2.7446470704381683e-11
   1.5174303486069720e-03   2.7557639562821993e-11
   1.5180303606072121e-03   2.7669240216364360e-11
   1.5186303726074520e-03   2.7781274264776752e-11
   1.5192303846076922e-03   2.7893743313440948e-11
   1.5198303966079321e-03   2.8006648973371004e-11
   1.5204304086081722e-03   2.8119992861231807e-11
   1.5210304206084121e-03   2.8233776599357644e-11
   1.5216304326086520e-03   2.8348001815770862e-11
   1.5222304446088921e-03   2.8462670144200572e-11
   1.5228304566091320e-03   2.8577783224101406e-11
   1.5234304686093721e-03   2.8693342700672343e-11
   1.5240304806096120e-03   2.8809350224875581e-11
   1.5246304926098521e-03   2.8925807453455459e-11
   1.5252305046100920e-03   2.9042716048957465e-11
   1.5258305166103321e-03   2.9160077679747273e-11
   1.5264305286105720e-03   2.9277894020029856e-11
   1.5270305406108122e-03   2.9396166749868635e-11
   1.5276305526110521e-03   2.9514897555204732e-11
   1.5282305646112922e-03   2.9634088127876210e-11
   1.5288305766115321e-03   2.9753740165637445e-11
   1.5294305886117722e-03   2.9873855372178509e-11
   1.5300306006120121e-03   2.9994435457144615e-11
   1.5306306126122522e-03   3.0115482136155665e-11
   1.5312306246124921e-03   3.0236997130825783e-11
   1.5318306366127322e-03   3.0358982168782992e-11
   1.5324306486129721e-03   3.0481438983688862e-11
   1.5330306606132122e-03   3.0604369315258298e-11
   1.5336306726134522e-03   3.0727774909279336e-11
   1.5342306846136923e-03   3.0851657517633028e-11
   1.5348306966139322e-03   3.0976018898313332e-11
   1.5354307086141723e-03   3.1100860815447172e-11
   1.5360307206144122e-03   3.1226185039314440e-11
   1.5366307326146521e-03   3.1351993346368124e-11
   1.5372307446148922e-03   3.1478287519254491e-11
   1.5378307566151321e-03   3.1605069346833294e-11
   1.5384307686153722e-03   3.1732340624198113e-11
   1.5390307806156121e-03   3.1860103152696683e-11
   1.5396307926158522e-03   3.1988358739951295e-11
   1.5402308046160921e-03   3.2117109199879322e-11
   1.5408308166163323e-03   3.2246356352713725e-11
   1.5414308286165722e-03   3.2376102025023675e-11
   1.5420308406168123e-03   3.2506348049735202e-11
   1.5426308526170522e-03   3.2637096266151954e-11
   1.5432308646172923e-03   3.2768348519975960e-11
   1.5438308766175322e-03   3.2900106663328470e-11
   1.5444308886177723e-03   3.3032372554770915e-11
   1.5450309006180122e-03   3.3165148059325869e-11
   1.5456309126182523e-03   3.3298435048498063e-11
   1.5462309246184922e-03   3.3432235400295522e-11
   1.5468309366187323e-03   3.3566550999250723e-11
   1.5474309486189722e-03   3.3701383736441821e-11
   1.5480309606192124e-03   3.3836735509513969e-11
   1.5486309726194523e-03   3.3972608222700634e-11
   1.5492309846196924e-03   3.4109003786845074e-11
   1.5498309966199323e-03   3.4245924119421775e-11
   1.5504310086201724e-03   3.4383371144558054e-11
   1.5510310206204123e-03   3.4521346793055628e-11
   1.5516310326206522e-03   3.4659853002412329e-11
   1.5522310446208923e-03   3.4798891716843836e-11
   1.5528310566211322e-03   3.4938464887305511e-11
   1.5534310686213723e-03   3.5078574471514230e-11
   1.5540310806216122e-03   3.5219222433970375e-11
   1.5546310926218524e-03   3.5360410745979806e-11
   1.5552311046220923e-03   3.5502141385675961e-11
   1.5558311166223324e-03   3.5644416338041997e-11
   1.5564311286225723e-03   3.5787237594932977e-11
   1.5570311406228124e-03   3.5930607155098149e-11
   1.5576311526230523e-03   3.6074527024203305e-11
   1.5582311646232924e-03   3.6218999214853161e-11
   1.5588311766235323e-03   3.6364025746613855e-11
   1.5594311886237724e-03   3.6509608646035463e-11
   1.5600312006240123e-03   3.6655749946674640e-11
   1.5606312126242524e-03   3.6802451689117245e-11
   1.5612312246244923e-03   3.6949715921001159e-11
   1.5618312366247325e-03   3.7097544697039005e-11
   1.5624312486249724e-03   3.7245940079041117e-11
   1.5630312606252125e-03   3.7394904135938416e-11
   1.5636312726254524e-03   3.7544438943805469e-11
   1.5642312846256925e-03   3.7694546585883557e-11
   1.5648312966259324e-03   3.7845229152603827e-11
   1.5654313086261725e-03   3.7996488741610510e-11
   1.5660313206264124e-03   3.8148327457784236e-11
   1.5666313326266525e-03   3.8300747413265371e-11
   1.5672313446268924e-03   3.8453750727477438e-11
   1.5678313566271323e-03   3.8607339527150661e-11
   1.5684313686273725e-03   3.8761515946345485e-11
   1.5690313806276124e-03   3.8916282126476244e-11
   1.5696313926278525e-03   3.9071640216334850e-11
   1.5702314046280924e-03   3.9227592372114613e-11
   1.5708314166283325e-03   3.9384140757434038e-11
